assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems,realm,scopes
125200500,125200267,Anomaloglossus blanci,Endangered,2019,2018-02-22 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
125200619,125200559,Anomaloglossus dewynteri,Critically Endangered,2019,2018-02-22 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125203850,44181,Ctenosaura bakeri,Critically Endangered,2018,2018-02-04 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125395004,22695121,Haliaeetus vociferoides,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical,Global
125399142,22684225,Centropus steerii,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
125403622,22687863,Sephanoides fernandensis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125407816,61915272,Otus feae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
125415972,22692737,Cyanolimnas cerverai,Critically Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global
125419923,22702156,Aphrastura masafucrae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
125448523,22732096,Nisaetus floris,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
125465449,22711458,Thryophilus nicefori,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125471501,22684986,Prioniturus verticalis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
125475425,22690985,Gallicolumba platenae,Critically Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
125486020,22681425,Campephilus principalis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic|Neotropical,Global
125502795,103780118,Acrocephalus hiwae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Oceanian,Global
125504237,125503739,Idiocnemis nigriventris,Vulnerable,2019,2018-04-26 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
125508034,22734628,Liocichla bugunorum,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
125513230,22681531,Dendrocopos noguchii,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
125518142,22714826,Acrocephalus rimitarae,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Oceanian,Global
125519634,22682517,Rhabdotorrhinus waldeni,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
125525069,22705953,Corvus unicolor,Critically Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
125574893,22726971,Alcedo euryzona,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
125581755,22714005,Zosterops chloronothos,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
125701863,22688244,Eulidia yarrellii,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125706121,45470702,Psophia obscura,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125851318,125851287,Oryzias asinua,Endangered,2019,2018-10-01 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
126023418,21574,Marosatherina ladigesi,Vulnerable,2019,2019-07-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
126028398,22726798,Oxypogon cyanolaemus,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126225505,22735457,Eriocnemis isabellae,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126256811,193259,Etheostoma segrex,Critically Endangered,2019,2018-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
126322226,126319882,Tor putitora,Endangered,2018,2018-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan|Palearctic,Global
126406905,159250,Amolops minutus,Endangered,2017,2015-10-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
126453962,22687828,Coeligena orina,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126491608,22687417,Lepidopyga lilliae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126656629,22714047,Zosterops rotensis,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Increasing,Terrestrial,Oceanian,Global
126663305,45092131,Crax pinima,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126667006,22695189,Gyps africanus,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
126669349,198921,Mobula birostris,Vulnerable,2018,2010-11-01 00:00:00 UTC,Decreasing,Marine,,Global
126746836,45090397,Pauxi unicornis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
126816421,22713719,Apalis fuscigularis,Critically Endangered,2018,2018-08-09 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
126893184,62290750,Charadrius obscurus,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Oceanian,Global
126896842,169290,Luzonargiolestes realensis,Vulnerable,2018,2009-09-29 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
126994703,45090459,Pauxi koepckeae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
127153888,182403,Enteromius subinensis,Endangered,2018,2006-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,"Global, Pan-Africa & Western Africa"
127155389,60420,Enteromius quadralineatus,Endangered,2018,2006-01-31 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,"Global, Eastern Africa & Pan-Africa"
127184528,22707294,Symposiachrus boanensis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
127207638,22700827,Calyptura cristata,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
127590617,22678525,Crax alberti,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
127837214,22689055,Bubo scandiacus,Vulnerable,2017,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan|Nearctic|Palearctic,Global
127838131,22714282,Cleptornis marchei,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
127945419,29429,Diploderma luei,Endangered,2019,2018-05-08 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
127947412,127947407,Peruphasma schultei,Critically Endangered,2019,2018-05-04 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
128039456,22708740,Turdus helleri,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
128044399,22715592,Garrulax rufifrons,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
128101101,22708583,Myadestes palmeri,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
128222975,22702393,Synallaxis kollari,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
128249895,22720310,Crithagra concolor,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
128257225,22701686,Cercomacra carbonaria,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
128306875,157085,Xerosecta explanata,Endangered,2020,2019-11-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
128409258,22939,Vertigo moulinsiana,Vulnerable,2012,2011-05-01 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
128686456,12799,Margaritifera margaritifera,Endangered,2017,2010-02-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic|Palearctic,Global
128903025,22680380,Aythya innotata,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Stable,Freshwater (=Inland waters),Afrotropical,Global
128905948,22724402,Cinclodes aricomae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
128950188,18658,Pteralopex pulchra,Critically Endangered,2018,2016-06-13 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
128958172,41008,Hippocampus comes,Vulnerable,2015,2013-09-15 00:00:00 UTC,Decreasing,Marine,Indomalayan,Global
128961575,97217787,Cixius azomariae,Endangered,2017,2017-01-31 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global
128972094,39879,Hylobates albibarbis,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
128972820,128972817,Macquaria sp. nov. 'Hawkesbury',Vulnerable,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
128972891,128972888,Galaxias sp. nov. 'Hunter',Critically Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
128972908,128972900,Galaxias sp. nov. 'Yalmy',Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
128972919,128972916,Galaxias sp. nov. 'Morwell',Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
128972932,128972928,Galaxias sp. nov. 'Moroka',Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129038584,15933,Pan troglodytes,Endangered,2016,2016-03-24 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129040589,8805,Galaxias fontanus,Endangered,2019,2019-02-11 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129040660,8810,Galaxias fuscus,Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129040727,8806,Galaxias johnstoni,Endangered,2019,2019-02-11 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
129041339,8808,Galaxias pedderensis,Endangered,2019,2019-02-11 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
129041409,8814,Galaxias rostratus,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129041938,129041926,Cairnsichthys bitaeniatus,Critically Endangered,2019,2019-02-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129047057,10730,Hypseleotris aurea,Endangered,2019,2019-01-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129047514,4700,Chlamydogobius gloveri,Critically Endangered,2019,2019-02-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129047583,4699,Chlamydogobius squamigenus,Critically Endangered,2019,2019-02-11 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
129084352,22691030,Alopecoenas erythropterus,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
129164647,97218110,Cixius azopifajo,Vulnerable,2018,2017-02-10 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global
129322054,102731769,Cyrtodactylus sadleiri,Endangered,2018,2017-02-20 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
129328996,22689559,Aegotheles savesi,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
129419077,44192,Ctenosaura palearis,Endangered,2019,2018-05-23 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
129456278,22691910,Neotis ludwigii,Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129556131,103771879,Artisornis moreaui,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129560535,22693690,Himantopus novaezelandiae,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Increasing,Freshwater (=Inland waters)|Marine,Australasian,Global
129595746,22696012,Pithecophaga jefferyi,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
129603542,22693049,Pedionomus torquatus,Critically Endangered,2018,2017-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
129621401,22682447,Anthracoceros montani,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
129622366,22684693,Charmosyna amabilis,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
129626293,22705959,Corvus kubaryi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
129640736,22683499,Todiramphus gambieri,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Increasing,Terrestrial,Oceanian,Global
129691134,6623,Dionda diaboli,Endangered,2019,2018-08-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
129751169,22685245,Strigops habroptila,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Increasing,Terrestrial,Oceanian,Global
129874226,22710912,Leucopsar rothschildi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Oceanian,Global
129879439,22724813,Psittacus erithacus,Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
129880372,22713436,Cisticola aberdare,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129880815,22692129,Bugeranus carunculatus,Vulnerable,2018,2018-08-10 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
129881558,22692966,Mesitornis unicolor,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129882359,22692949,Mesitornis variegatus,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129915349,22696116,Polemaetus bellicosus,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
129918008,22732272,Circaetus beaudouini,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129918692,22682585,Bycanistes cylindricus,Vulnerable,2018,2018-08-10 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129919133,22706710,Lobotos lobatus,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129919593,22708108,Picathartes gymnocephalus,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
129920865,22713125,Criniger olivaceus,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129921434,22709095,Melaenornis annamarulae,Vulnerable,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129921807,22719078,Malimbus ballmanni,Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
129922471,22711137,Ramphocinclus brachyurus,Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
129928203,45354985,Lophura edwardsi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
129935549,103878817,Gracula robusta,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
129976217,8115,Etheostoma grahami,Vulnerable,2019,2019-03-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
129984928,9185,Gila ditaenia,Vulnerable,2019,2019-02-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
129986215,9189,Gila nigrescens,Vulnerable,2019,2019-02-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
129986857,9190,Gila purpurea,Vulnerable,2019,2019-03-12 00:00:00 UTC,Increasing,Freshwater (=Inland waters),Nearctic,Global
129987081,62201,Gila robusta,Vulnerable,2019,2018-11-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
129991405,22686163,Hapalopsittaca fuertesi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130012248,10770,Ictalurus pricei,Endangered,2019,2018-10-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
130050933,39285,Tiaroga cobitis,Vulnerable,2019,2018-09-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
130061591,174482,Sauromalus hispidus,Endangered,2019,2018-06-04 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
130184896,22692015,Houbaropsis bengalensis,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
130199481,191262,Dionda argentosa,Endangered,2019,2018-09-05 00:00:00 UTC,Stable,Freshwater (=Inland waters),Nearctic,Global
130328535,22690988,Gallicolumba keayi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
130392523,130391495,Rhynchorhina mauritaniensis,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
130393975,130393378,Squatina guggenheim,Endangered,2019,2018-06-07 00:00:00 UTC,Decreasing,Marine,Neotropical,Global
130479784,22692245,Sarothrura ayresi,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
130482064,2475,Balaenoptera borealis,Endangered,2018,2018-06-25 00:00:00 UTC,Increasing,Marine,Afrotropical|Antarctic|Australasian|Nearctic|Neotropical|Oceanian|Palearctic,Global
130483633,22723786,Geospiza heliobates,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130488958,22723773,Geospiza pauper,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130507969,22733280,Scytalopus robbinsi,Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130508456,22711084,Mimus graysoni,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
130519228,22678869,Pternistis ochropectus,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
130585318,22711105,Toxostoma guttatum,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130617765,22722293,Nemosia rourei,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130649157,22687196,Lophornis brachylophus,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
130654683,22702350,Synallaxis maranonica,Critically Endangered,2018,2018-08-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
