assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems
109464606,109464601,Ctenotus serotinus,Critically Endangered,2018,2017-06-14 00:00:00 UTC,Decreasing,Terrestrial
109464684,109464681,Ctenotus stuarti,Endangered,2018,2017-06-14 00:00:00 UTC,Decreasing,Terrestrial
109465226,109465196,Cyclodomorphus praealtus,Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial
109474879,109474872,Lerista ameles,Endangered,2018,2017-06-15 00:00:00 UTC,Decreasing,Terrestrial
109475414,109475403,Lerista chordae,Vulnerable,2018,2017-06-15 00:00:00 UTC,Decreasing,Terrestrial
109477316,109477311,Lerista puncticauda,Endangered,2017,2017-02-23 00:00:00 UTC,Decreasing,Terrestrial
109478444,109477953,Liopholis guthega,Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial
109478682,109478633,Liopholis slateri,Vulnerable,2018,2017-06-15 00:00:00 UTC,Decreasing,Terrestrial
109480110,109480101,Lissolepis coventryi,Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
109480570,109480565,Nangura spinosa,Endangered,2018,2017-06-14 00:00:00 UTC,Decreasing,Terrestrial
109480609,109480598,Niveoscincus greeni,Vulnerable,2017,2017-06-12 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters)
109683594,198055,Caridina dennerli,Critically Endangered,2018,2018-08-20 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109685734,189599,Tylomelania kruimeli,Critically Endangered,2019,2018-06-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109686343,109686316,Tylomelania gemmifera,Endangered,2019,2018-07-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109690993,109690974,Tylomelania matannensis,Endangered,2019,2018-07-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109691684,109691605,Tylomelania patriarchalis,Endangered,2019,2018-07-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109691952,109691903,Tylomelania sinabartfeldi,Critically Endangered,2019,2018-07-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109723859,109723846,Tylomelania zeamais,Critically Endangered,2019,2018-08-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109725558,109725550,Sulawesidrobia megalodon,Critically Endangered,2019,2018-08-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109725588,109725584,Sulawesidrobia datar,Critically Endangered,2019,2018-08-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109725612,109725602,Sulawesidrobia yunusi,Critically Endangered,2019,2018-08-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109809664,109809613,Microthymochares pullus,Critically Endangered,2017,2017-01-31 00:00:00 UTC,Decreasing,Terrestrial
109809880,103899231,Procytettix hova,Critically Endangered,2017,2017-02-13 00:00:00 UTC,Decreasing,Terrestrial
109876922,39371,Carcharhinus leiodon,Endangered,2017,2017-02-09 00:00:00 UTC,Decreasing,Marine
109897319,60131,Torpedo adenensis,Endangered,2017,2017-02-05 00:00:00 UTC,Decreasing,Marine
109905030,161476,Acroteriobatus variegatus,Critically Endangered,2017,2017-02-08 00:00:00 UTC,Decreasing,Marine
109905403,161488,Halaelurus boesemani,Vulnerable,2017,2017-02-09 00:00:00 UTC,Decreasing,Marine
109922492,104023514,Aetomylaeus milvus,Endangered,2017,2017-02-07 00:00:00 UTC,Decreasing,Marine
109922508,107604987,Maculabatis arabica,Critically Endangered,2017,2017-02-08 00:00:00 UTC,Decreasing,Marine
110023718,714,Ailurus fulgens,Endangered,2015,2015-04-11 00:00:00 UTC,Decreasing,Terrestrial
110038017,22682531,Rhyticeros narcondami,Endangered,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
110039784,22695306,Spilornis kinabaluensis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110040250,22709711,Larvivora ruficeps,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110041533,62290488,Otus mendeni,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110042215,22714696,Acrocephalus paludicola,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110049812,22696186,Nisaetus nanus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110050373,22696165,Nisaetus bartelsi,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110051404,22725499,Ninox reyi,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110052073,22728610,Ninox ios,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110053354,22727234,Mulleripicus fuliginosus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110053775,22707285,Symposiachrus sacerdotum,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110054350,22680339,Marmaronetta angustirostris,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine
110060066,22709399,Ficedula bonthaina,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110060626,22698727,Sarcophanops samarensis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110061123,22689670,Eurostopodus diabolicus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110064997,22727255,Ciconia episcopus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine
110066434,22697685,Ciconia stormi,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110067690,22691634,Ducula carola,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110068125,22736062,Dicrurus menagei,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110095502,22690173,Columba elphinstonii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110098195,22710150,Cochoa beccarii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110098710,22716210,Dasycrotapha speciosa,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110099638,22690097,Columba eversmanni,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110100779,22690191,Columba punicea,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110101600,119242042,Hynobius quelpaertensis,Vulnerable,2019,2017-11-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110101712,136179,Hynobius yangi,Endangered,2019,2017-07-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110102270,22726572,Chrysocolaptes xanthocephalus,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110103017,22689993,Caprimulgus concretus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110103586,22680064,Asarcornis scutulata,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110106998,22727280,Anas albogularis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters)
110138614,22728146,Ramphiculus subgularis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110139877,22680592,Turnix everetti,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110142228,22717510,Dicaeum haematostictum,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110147782,22684969,Prioniturus luconensis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110157024,22716813,Sinosuthora zappeyi,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110159856,22728616,Gymnocrex talaudensis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110161374,22716118,Spelaeornis badeigularis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110165044,22704193,Philemon fuscicapillus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110167398,22707288,Symposiachrus everetti,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110211746,110211686,Pareuthymia fasciata,Endangered,2019,2019-02-07 00:00:00 UTC,Decreasing,Terrestrial
110214743,22708367,Geokichla cinerea,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110219632,22688548,Otus sagittatus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110264998,22711924,Machlolophus nuchalis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110271639,22716261,Stachyris oglei,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110274000,22726334,Ninox mindorensis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110276662,22711108,Toxostoma bendirei,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110287090,22725505,Ninox rumseyi,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110289015,22705956,Corvus florensis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110291526,22734528,Rimator pasquieri,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110372685,22688911,Otus gurneyi,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110430818,22685016,Tanygnathus gramineus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110431877,22705608,Gymnorhinus cyanocephalus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110435138,22715758,Trochalopteron yersini,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110438391,22692024,Sypheotides indicus,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110443604,22696027,Clanga clanga,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110460709,39293,Tachysurus ichikawai,Vulnerable,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110462118,110462086,Lates japonicus,Vulnerable,2019,2018-03-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
110462460,12403,Luciogobius albus,Critically Endangered,2019,2018-07-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110462698,14562,Neosalanx reganius,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
110464467,110464455,Sarcocheilichthys biwaensis,Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110464605,110464579,Silurus lithophilus,Vulnerable,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110464790,21383,Tanakia tanago,Endangered,2019,2017-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110475002,22698631,Hydrornis baudii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110475642,22685766,Rhynchopsitta pachyrhyncha,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110481172,22692604,Gymnocrex rosenbergii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110481858,22697713,Leptoptilos javanicus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine
110488626,22694711,Sterna acuticauda,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110525916,22696495,Falco cherrug,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine
110578039,22710160,Saxicola macrorhynchus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110600990,22694268,Rynchops albicollis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110659467,22692162,Grus nigricollis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110714047,22721842,Geothlypis flavovelata,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110733573,22699415,Culicivora caudacuta,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
110738421,22700300,Alectrurus tricolor,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110767317,184713,Ceratophallus crassus,Endangered,2017,2016-02-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110767788,184625,Ceratophallus subtilis,Critically Endangered,2017,2016-02-10 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110771678,103702640,Edolisoma nesiotis,Endangered,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
110775612,184529,Bulinus permembranaceus,Vulnerable,2017,2016-01-18 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110777423,44270,Cleopatra cridlandi,Critically Endangered,2017,2016-02-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
110778776,22700560,Conopias cinchoneti,Vulnerable,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
110781332,22700847,Lipaugus uropygialis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110782262,22700907,Carpodectes antoniae,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110784748,22701358,Clytoctantes alixii,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110785170,22701364,Clytoctantes atrogularis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110786319,22701390,Dysithamnus leucostictus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110786619,22701397,Dysithamnus plumbeus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110786966,22701407,Dysithamnus occidentalis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110847142,110847130,Mobula mobular,Endangered,2019,2018-11-20 00:00:00 UTC,Decreasing,Marine
110877466,22702956,Clibanornis erythrocephalus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110971872,22703292,Grallaria rufocinerea,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110972490,22703311,Grallaria przewalskii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
110977935,22703392,Grallaricula cucullata,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
110979829,22703535,Eleoscytalopus psychopompus,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111052707,22707532,Laniarius brauni,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111053629,22708169,Cinclus schulzii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111057799,22709655,Sheppardia gabela,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111059877,22709840,Cossypha heinrichi,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111061160,22709978,Copsychus sechellarum,Endangered,2017,2016-10-01 00:00:00 UTC,Increasing,Terrestrial
111065824,22711392,Ferminia cerverai,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111074931,22714674,Locustella pleskei,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111076866,22714704,Acrocephalus sorghophilus,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111091107,103822640,Fringilla polatzeki,Endangered,2017,2016-10-01 00:00:00 UTC,Increasing,Terrestrial
111102835,22715559,Chaetornis striata,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111106627,22716326,Chrysomma altirostre,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111108713,22716690,Laniellus langbianis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111121906,22718611,Anthus nattereri,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111123408,22719703,Erythrura viridifacies,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111139264,22721439,Atlapetes flaviceps,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111141150,22724510,Acrobatornis fonsecai,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111141525,22724596,Atlapetes melanopsis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111146028,22729474,Herpsilochmus pileatus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111146729,22729480,Garrulax konkakinhensis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
111156671,22735914,Formicivora grantsaui,Endangered,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial
111159862,103661232,Scytalopus perijanus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111170261,103779235,Calamonastides gracilirostris,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111175518,103874076,Montecincla cachinnans,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111185850,22700736,Carpornis melanocephala,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111223837,22728387,Acrocephalus tangorum,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111224656,22728413,Apalis flavigularis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111366336,22735351,Laticilla cinerascens,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111466107,22715107,Sylvietta chapini,Critically Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111470036,103773037,Pipilo socorroensis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
111474204,22698585,Xenicus gilviventris,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
111553007,18398,Psammobates geometricus,Critically Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial
111881863,20497,Urocitellus brunneus,Endangered,2019,2017-05-10 00:00:00 UTC,Increasing,Terrestrial
111940150,13393,Micropotamogale lamottei,Vulnerable,2018,2017-12-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
112104677,22695659,Accipiter gundlachi,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112212554,20476,Urocitellus townsendii,Vulnerable,2016,2016-07-11 00:00:00 UTC,Decreasing,Terrestrial
112213637,112213625,Tarphius tornvalli,Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112214784,112214780,Tarphius relictus,Critically Endangered,2017,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112214899,112214889,Tarphius furtadoi,Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112214991,112214981,Tarphius gabrielae,Critically Endangered,2017,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112215127,112215110,Tarphius floresensis,Critically Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112215436,112215339,Tarphius rufonodulosus,Critically Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112215674,112215669,Tarphius serranoi,Critically Endangered,2017,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112216055,112215914,Tarphius pomboi,Critically Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112216258,112216190,Tarphius azoricus,Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112216651,112216642,Tarphius depressus,Critically Endangered,2018,2017-04-02 00:00:00 UTC,Decreasing,Terrestrial
112216755,112216738,Tarphius wollastoni,Critically Endangered,2017,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112217706,112217627,Tarphius acuminatus,Critically Endangered,2018,2017-04-05 00:00:00 UTC,Decreasing,Terrestrial
112309489,178554,Gekko badenii,Endangered,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial
112384502,22679038,Arborophila orientalis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112384972,22679012,Perdicula manipurensis,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
112386209,22679929,Branta sandvicensis,Vulnerable,2017,2016-10-01 00:00:00 UTC,Increasing,Terrestrial
112386802,22680199,Anas wyvilliana,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine
112393882,22724459,Carpococcyx viridis,Critically Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112413460,103889265,Thryophilus sernai,Endangered,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112455142,22679312,Catreus wallichii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112462261,22679163,Tragopan blythii,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112467383,22679147,Tragopan melanocephalus,Vulnerable,2017,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
112660985,9402,Gopherus flavomarginatus,Critically Endangered,2018,2017-03-09 00:00:00 UTC,Decreasing,Terrestrial
