internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName
60836,Lates mariae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,mariae
60837,Lates microlepis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,microlepis
60842,Nemacheilus pantheroides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,pantheroides
61188,Rutilus prespensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rutilus,prespensis
61231,Salmo peristericus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,peristericus
61235,Aphanius baeticus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APHANIIDAE,Aphanius,baeticus
61244,Barbatula eregliensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,eregliensis
61259,Pelasgus prespensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pelasgus,prespensis
61374,Pelasgus laconicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pelasgus,laconicus
61391,Alburnus belvica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Alburnus,belvica
61312,Telestes fontinalis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,fontinalis
61398,Atlantoraja cyclophora,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,cyclophora
61333,Hucho perryi,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Hucho,perryi
61334,Bahaba taipingensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Bahaba,taipingensis
61340,Semicossyphus pulcher,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Semicossyphus,pulcher
61343,Romanogobio benacensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Romanogobio,benacensis
61347,Oxynoemacheilus simavicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Oxynoemacheilus,simavicus
61350,Aulopyge huegelii,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Aulopyge,huegelii
61352,Barbatula tschaiyssuensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,tschaiyssuensis
61355,Pseudophoxinus punicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudophoxinus,punicus
61363,Parachondrostoma arrigonis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Parachondrostoma,arrigonis
61368,Nemacheilus jordanicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,jordanicus
61459,Acanthodactylus mechriguensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,mechriguensis
61460,Acanthodactylus pardalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,pardalis
61408,Rostroraja alba,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,alba
61475,Chalcides ebneri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,ebneri
61476,Chalcides guentheri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,guentheri
61478,Chalcides manueli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,manueli
61479,Chalcides mauritanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,mauritanicus
61419,Zapteryx brevirostris,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,TRYGONORRHINIDAE,Zapteryx,brevirostris
61488,Chalcides simonyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,simonyi
61426,Lamprophis geometricus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LAMPROPHIIDAE,Lamprophis,geometricus
61492,Mediodactylus amictopholis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Mediodactylus,amictopholis
61427,Lycognathophis seychellensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Lycognathophis,seychellensis
61430,Ailuronyx trachygaster,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Ailuronyx,trachygaster
61437,Janetaescincus braueri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Janetaescincus,braueri
61438,Janetaescincus veseyfitzgeraldi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Janetaescincus,veseyfitzgeraldi
61441,Trachylepis wrightii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Trachylepis,wrightii
61443,Hierophis cypriensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Hierophis,cypriensis
61445,Montivipera bornmuelleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Montivipera,bornmuelleri
61448,Iberolacerta monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,monticola
61452,Acanthodactylus ahmaddisii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,ahmaddisii
61454,Acanthodactylus beershebensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,beershebensis
61455,Acanthodactylus blanci,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,blanci
61462,Acanthodactylus schreiberi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,schreiberi
61463,Acanthodactylus spinicauda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,spinicauda
61502,Gallotia bravoana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,bravoana
61561,Psammodromus microdactylus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,microdactylus
61505,Gallotia intermedia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,intermedia
61513,Iberolacerta aurelioi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,aurelioi
61514,Iberolacerta cyreni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,cyreni
61582,Telescopus hoogstraali,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Telescopus,hoogstraali
61516,Iberolacerta martinezricai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,martinezricai
61587,Trapelus savignii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Trapelus,savignii
61522,Parvilacerta fraasii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Parvilacerta,fraasii
61524,Phoenicolacerta kulzeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Phoenicolacerta,kulzeri
61592,Vipera latastei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,latastei
61526,Dinarolacerta mosorensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Dinarolacerta,mosorensis
61545,Podarcis carbonelli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,carbonelli
61552,Podarcis raffonei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,raffonei
61568,Saurodactylus fasciatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Saurodactylus,fasciatus
61710,Mahatha lacuna,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Mahatha,lacuna
61716,Oziothelphusa hippocastanum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Oziothelphusa,hippocastanum
61720,Oziothelphusa stricta,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Oziothelphusa,stricta
61791,Plectrohyla ephemera,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,ephemera
61726,Perbrinckia gabadagei,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Perbrinckia,gabadagei
61728,Perbrinckia integra,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Perbrinckia,integra
61743,Haliotis kamtschatkana,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,kamtschatkana
61751,Incilius cycladen,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,cycladen
61804,Craugastor tabasarae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,tabasarae
61805,Cycloramphus acangatan,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,acangatan
61875,Rana tavasensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,tavasensis
61879,Pseudophilautus frankenbergi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,frankenbergi
61882,Pseudophilautus hoffmanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,hoffmanni
61883,Pseudophilautus mittermeieri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,mittermeieri
61884,Pseudophilautus mooreorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,mooreorum
61885,Raorchestes nerostagona,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,nerostagona
61888,Pseudophilautus steineri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,steineri
61889,Pseudophilautus stuarti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,stuarti
61898,Bolitoglossa magnifica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,magnifica
61901,Bolitoglossa sombra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sombra
61914,Lyciasalamandra atifi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Lyciasalamandra,atifi
61916,Lyciasalamandra fazilae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Lyciasalamandra,fazilae
61917,Lyciasalamandra flavimembris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Lyciasalamandra,flavimembris
61918,Lyciasalamandra helverseni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Lyciasalamandra,helverseni
6285,Dasyprocta mexicana,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DASYPROCTIDAE,Dasyprocta,mexicana
63105,Calopteryx hyalina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Calopteryx,hyalina
63110,Atlantoraja platana,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,platana
63113,Bathyraja griseocauda,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Bathyraja,griseocauda
63116,Dipturus trachyderma,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,trachyderma
63129,Mustelus whitneyi,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,whitneyi
63130,Triakis maculata,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Triakis,maculata
63131,Rhinobatos rhinobatos,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,rhinobatos
63147,Zearaja chilensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Zearaja,chilensis
63153,Gymnura altavela,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,altavela
63166,Rhinobatos penggali,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,penggali
63167,Rhinobatos jimbaranensis,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,jimbaranensis
63168,Syncordulia venator,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,NOT ASSIGNED,Syncordulia,venator
63202,Syncordulia gracilis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,NOT ASSIGNED,Syncordulia,gracilis
63337,Oreochromis mortimeri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,mortimeri
63562,Poecilotheria hanumavilasumica,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,hanumavilasumica
63563,Poecilotheria metallica,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,metallica
63564,Poecilotheria miranda,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,miranda
63567,Poecilotheria rufilata,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,rufilata
63579,Rhizopsammia wellingtoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Rhizopsammia,wellingtoni
63580,Tubastraea floreana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Tubastraea,floreana
63543,Camelus ferus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CAMELIDAE,Camelus,ferus
63560,Haploclastus kayi,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Haploclastus,kayi
63561,Poecilotheria formosa,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,formosa
63568,Poecilotheria striata,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Poecilotheria,striata
63572,Pterapogon kauderni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,APOGONIDAE,Pterapogon,kauderni
63678,Abronia graminea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,graminea
63681,Abronia martindelcampoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,martindelcampoi
63684,Abronia mixteca,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,mixteca
63685,Abronia oaxacae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,oaxacae
63691,Abronia taeniata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,taeniata
63692,Barisia herrerae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Barisia,herrerae
63695,Barisia rudicollis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Barisia,rudicollis
63658,Phelsuma antanosy,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Phelsuma,antanosy
63659,Pseudoxyrhopus kely,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Pseudoxyrhopus,kely
63672,Thrigmopoeus insignis,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERAPHOSIDAE,Thrigmopoeus,insignis
63675,Abronia chiszari,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,chiszari
63676,Abronia deppii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,deppii
63677,Abronia fuscolabialis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,fuscolabialis
63781,Ficimia hardyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Ficimia,hardyi
63711,Gerrhonotus parvus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Gerrhonotus,parvus
63714,Mesaspis juarezi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Mesaspis,juarezi
63717,Ophisaurus ceroni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Ophisaurus,ceroni
63722,Anniella geronimensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANNIELLIDAE,Anniella,geronimensis
63727,Adelophis copei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Adelophis,copei
63742,Chersodromus rubriventris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Chersodromus,rubriventris
63800,Geophis juliai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Geophis,juliai
63892,Rhadinaea fulvivittis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinaea,fulvivittis
63821,Heterodon simus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Heterodon,simus
63874,Pituophis ruthveni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Pituophis,ruthveni
63900,Rhadinaea marcellae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinaea,marcellae
63901,Rhadinaea montana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinaea,montana
63982,Thamnophis melanogaster,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,melanogaster
63983,Thamnophis mendax,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,mendax
63993,Thamnophis scaliger,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,scaliger
63929,Storeria hidalgoensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Storeria,hidalgoensis
63934,Tantalophis discolor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Tantalophis,discolor
63945,Tantilla flavilineata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Tantilla,flavilineata
63954,Tantilla oolitica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Tantilla,oolitica
64005,Crotaphytus antiquus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CROTAPHYTIDAE,Crotaphytus,antiquus
64012,Crotaphytus reticulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CROTAPHYTIDAE,Crotaphytus,reticulatus
64087,Sceloporus arenicolus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,arenicolus
64093,Sceloporus chaneyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,chaneyi
64024,Micrurus ephippifer,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,ephippifer
64099,Sceloporus cyanostictus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,cyanostictus
64162,Uma exsul,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Uma,exsul
64102,Sceloporus exsul,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,exsul
64105,Sceloporus goldmani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,goldmani
64178,Uta palmeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Uta,palmeri
64186,Anolis barkeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,barkeri
64187,Anolis breedlovei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,breedlovei
64124,Sceloporus megalepidurus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,megalepidurus
64197,Anolis hobartsmithi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,hobartsmithi
64130,Sceloporus oberon,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,oberon
64167,Urosaurus auriculatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Urosaurus,auriculatus
64175,Uta encantadae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Uta,encantadae
64205,Anolis naufragus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,naufragus
64211,Anolis pygmaeus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,pygmaeus
64293,Exiliboa placata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDOPHIIDAE,Exiliboa,placata
64225,Plestiodon dugesii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Plestiodon,dugesii
64255,Aspidoscelis catalinensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Aspidoscelis,catalinensis
64271,Aspidoscelis labialis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Aspidoscelis,labialis
64274,Aspidoscelis martyris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Aspidoscelis,martyris
64304,Bothriechis rowleyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothriechis,rowleyi
64305,Mixcoatlus barbouri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Mixcoatlus,barbouri
64373,Xenosaurus platyceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XENOSAURIDAE,Xenosaurus,platyceps
64314,Crotalus catalinensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Crotalus,catalinensis
6439,Dendromus kahuziensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Dendromus,kahuziensis
64333,Crotalus stejnegeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Crotalus,stejnegeri
64340,Mixcoatlus melanurus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Mixcoatlus,melanurus
64341,Ophryacus undulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Ophryacus,undulatus
64350,Lepidophyma gaigeae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XANTUSIIDAE,Lepidophyma,gaigeae
64352,Lepidophyma lipetzi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XANTUSIIDAE,Lepidophyma,lipetzi
64369,Xenosaurus grandis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XENOSAURIDAE,Xenosaurus,grandis
64370,Xenosaurus newmanorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XENOSAURIDAE,Xenosaurus,newmanorum
6553,Dicerorhinus sumatrensis,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,RHINOCEROTIDAE,Dicerorhinus,sumatrensis
6725,Callina bulverii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Callina,bulverii
6731,Discula tetrica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Discula,tetrica
6764,Distocambarus youngineri,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Distocambarus,youngineri
6773,Dobsonia chapmani,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Dobsonia,chapmani
7083,Eidolon dupreanum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Eidolon,dupreanum
7140,Elephas maximus,ANIMALIA,CHORDATA,PROBOSCIDEA,MAMMALIA,ELEPHANTIDAE,Elephas,maximus
7142,Eleutherodactylus jasperi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,jasperi
7145,Eleutherodactylus junori,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,junori
7146,Eleutherodactylus karlschmidti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,karlschmidti
7147,Eleutherodactylus semipalmatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,semipalmatus
7148,Eleutherodactylus sisyphodemus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,sisyphodemus
7150,Eleutherodactylus eneidae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,eneidae
7455,Eleutherodactylus principalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,principalis
7617,Elimia troostiana,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,troostiana
7640,Elliptio chipolaensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Elliptio,chipolaensis
7669,Emballonura semicaudata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Emballonura,semicaudata
7878,Epioblasma penita,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Epioblasma,penita
8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata
8371,Euproctus platycephalus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Euproctus,platycephalus
