internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
171203,Amphorella tuberculata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,FERUSSACIIDAE,Amphorella,tuberculata,,,,,"(R.T. Lowe, 1852)","Waldén (1983: 268, note 27) commented that two forms are found: a  larger and a smaller (normal) that do not seem to intergrade."
171214,Macedonica zilchi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Macedonica,zilchi,,,,,"Urbański, 1972",
171264,Protoherilla mirabilis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Protoherilla,mirabilis,,,,,"(H. Nordsieck, 1972)",Welter-Schultes (2012) considers this species as probably a synonym of <em>P. pseudofallax.</em>
171280,Zonites kobelti,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Zonites,kobelti,,,,,"O. Boettger, 1898","There is some ongoing debate as to whether to regard this species as valid, or as part of a species complex (Kornilios&#160;<em>et al.</em>&#160;2009)."
171365,Gyralina tsatsae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PRISTILOMATIDAE,Gyralina,tsatsae,,,,,"E. Gittenberger, 1977",
171373,Doraegopis subaii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Doraegopis,subaii,,,,,"Riedel, 1990",
171404,Hypnophila emiliana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,COCHLICOPIDAE,Hypnophila,emiliana,,,,,"(Bourguignat, 1858)",
171408,Charpentieria eminens,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Charpentieria,eminens,,,,,"(A. Schmidt, 1868)","<em>Charpentieria eminens</em> was originally described by Schmidt (1868) as a subspecies of <em>Charpentieria cressicostata</em>. The species has been overlooked by Favilli et al. (1995). Nevertheless recently recognized as a valid species (Beckmann, 2004), its systematic and taxonomic status must be further evaluated."
171441,Zonites euboeicus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Zonites,euboeicus,,,,,"Kobelt, 1878",
171450,Zonites algirus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Zonites,algirus,,,,,"(Linnaeus, 1758)",
171459,Cryptella famarae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARMACELLIDAE,Cryptella,famarae,,,,,"Hutterer &amp; Groh, 1991",
171461,Gyralina hausdorfi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PRISTILOMATIDAE,Gyralina,hausdorfi,,,,,"Riedel, 1990",
171498,Macedonica pinteri,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Macedonica,pinteri,,,,,"Sajó, 1968",
171515,Gyralina mljetica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PRISTILOMATIDAE,Gyralina,mljetica,,,,,"(L. Pintér &amp; Riedel, 1973)",
171548,Oxychilus pilula,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,OXYCHILIDAE,Oxychilus,pilula,,,,,"(Westerlund, 1886)","In respect to other Tyrrhenian <em>Oxychilus</em>, <em>O. pilula</em> is well characterized by its <em>Retinella</em>-like shell. Anatomically it shares characters with <em>Oxychilus</em> s.str.: penis with flagellum and internal ornamentation of penis consisting of pleats and rows of papillae. Its nearest species is <em>O. cellarius</em>, but it differs from it by virtue of the 10-12 rows of polygonal papillae in the inner penial complex."
171561,Tsoukatosia liae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Tsoukatosia,liae,,,,,"E. Gittenberger, 2000",
171576,Lehmannia vrancensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,LIMACIDAE,Lehmannia,vrancensis,,,,,"Lupu, 1973",Sysoev and Schileyko (2009) consider this species to be a synonym of<em> L. jaroslaviae.</em>
171595,Charpentieria ferrox,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Charpentieria,ferrox,,,,,"(R.A. Brandt, 1961)","<em>Charpentieria ferrox</em> is considered by Nordsieck (2002: 34) only ""provisionally"" as a valid species as more taxonomical research is needed. The species is not listed within both of the two morphological groups he introduced (2002:34) as its shell presents different features that discriminate it from all the remaining species in the genus."
171645,Doraegopis parnonicus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Doraegopis,parnonicus,,,,,"Riedel, 1982",
171649,Charpentieria nobilis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Charpentieria,nobilis,,,,,"(L. Pfeiffer, 1848)","<em>Charpentiera nobilis episoma</em> Brandt, 1961 is now considered a junior synonym of the nominal subspecies by Nordsieck (2004) and Bank (2013)."
171688,Cryptella auriculata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARMACELLIDAE,Cryptella,auriculata,,,,,"(Mousson, 1872)",
171706,Gyralina velasensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PRISTILOMATIDAE,Gyralina,velasensis,,,,,"Riedel &amp; Subai, 1991",
171745,Charpentieria crassicostata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Charpentieria,crassicostata,,,,,"(L. Pfeiffer, 1856)","<em>Charpentieria (Siciliaria) crassicostata</em> belongs to the group 1 <em>nobilis-calcarae </em>sensu Nordsieck (2002) and, in particular to group 1a, characterized by the palatal edge of the clausilium plate not upbent. This grouping has been accepted also by Beckmann (2004)."
171757,Ruthenica gallinae,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Ruthenica,gallinae,,,,,"(E.A. Bielz, 1861)",The validity of <em>Ruthenica gallinae</em> is questionable. Lengyel and&#160;Páll-Gergely (2010) reported large variability of specimens in terms of shell size ranging from typical <em>R. filograna </em>to&#160;<em>R. gallinae</em>.
171994,Spelaeodiscus bulgaricus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,SPELAEODISCIDAE,Spelaeodiscus,bulgaricus,,,,,"(Subai &amp; Dedov, 2008)",
172024,Phrynops williamsi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Phrynops,williamsi,,,,,"Rhodin &amp; Mittermeier, 1983",
172525,Kinyongia vosseleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,vosseleri,,,,,"(Nieden, 1913)","Accepted as <span style=""font-style: italic;"">Kinyongia vosseleri</span> in Mariaux <span style=""font-style: italic;"">et al</span>. (2008)."
172529,Rhampholeon temporalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,temporalis,,,,,"(Matschie, 1892)","Accepted as <span style=""font-style: italic;"">Rhampholeon temporalis</span> in Tilbury <span style=""font-style: italic;"">et al</span>. (2006)."
172530,Nadzikambia mlanjensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Nadzikambia,mlanjensis,,,,,"(Broadley, 1965)","Accepted as <span style=""font-style: italic;"">Nadzikambia mlanjensis</span> in Tilbury <em>et al. </em>(2006, 2007). Populations of chameleons on nearby mountains in Mozambique do not represent this taxon (Branch and Tolley 2010)."
172532,Rhampholeon platyceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,platyceps,,,,,"Günther, 1893","Accepted as <span style=""font-style: italic;"">Rhampholeon platyceps</span> (Tilbury 2010). Populations of <em>Rhampholeon </em>on Mt. Chiperone, Mabu and Namuli are separate taxa and should not be confused with <em>R. platyceps </em>(Branch <em>et al.</em> 2014). In addition, molecular phylogenetic analysis shows that the sub-species, <em>R. platyceps carri </em>is not valid&#160;(Branch&#160;<em>et al.</em>&#160;2014)."
172545,Kinyongia matschiei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,matschiei,,,,,"(Werner, 1895)","Accepted as <span style=""font-style: italic;"">Kinyongia matschiei</span> in Mariaux <span style=""font-style: italic;"">et al</span>. (2008). Populations occur in the East Usambara Mountains, and these were formerly confused with <em>K. fischeri</em>."
172568,Rhampholeon chapmanorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,chapmanorum,,,,,"Tilbury, 1992","There are several localities in Mozambique (Mt. Namuli, Mt. Mabu) which were originally suspected to contain populations of&#160;<em>Rhampholeon chapmanorum</em>&#160;(Tilbury 2010). However, molecular phylogenetic analysis confirms that <em>R. chapmanorum</em> is endemic to remaining forest fragments in Malawi Hill, and the Mozambican localities are home to separate species of <em>Rhampholeon </em>(Branch&#160;<em>et al</em>. 2014)."
172569,Kinyongia excubitor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,excubitor,,,,,"(Barbour, 1911)","Accepted as <span style=""font-style: italic;"">Kinyongia excubitor</span> in Tilbury <span style=""font-style: italic;"">et al</span>. (2006, 2007)."
172571,Trioceros quadricornis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Trioceros,quadricornis,,,,,"(Tornier, 1899)","Tilbury and Tolley (2009) elevated the former subgenus <em>Chamaeleo</em> (<em>Trioceros</em>) to generic rank. Two morphologically distinct subspecies, corresponding to a northern and southern distribution within the Cameroon mountain chain, are traditionally recognized, the southern <em>T. q. quadricornis</em> (Mertens 1968) and northern <em>T. q. gracilior</em> (Barej <em>et al.</em> 2010). Molecular data supports this division, although suggests a very recent split between these taxa (Barej <em>et al.</em> 2010). Klaver and Böhme (1992) suggest that the assignment of Mt Kupe specimens to <em>T. q. quadricornis</em> requires verification, and that these records may in fact represent a separate, isolated lineage. Barej <em>et al.</em> (2010) also supported the finding by Pook and Wild (1997) that the morphologically divergent and geographically disjunct Eisentraut's chameleon (<em>T. eisentrauti</em>) should be treated as a subspecies of <em>T. quadricornis</em> on molecular grounds, and formally made this change.&#160;Accepted as <em>Trioceros quadricornis</em> in Tolley and Herrel (2014) and Glaw (2015). Glaw (2015) recognizes three subspecies: <em>Trioceros quadricornis quadricornis</em>, <em>Trioceros quadricornis eisentrauti</em>, and <em>Trioceros quadricornis gracilior</em>."
172572,Trioceros pfefferi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Trioceros,pfefferi,,,,,"(Tornier, 1900)","The subgenus <em>Chamaeleo (Trioceros) </em>was elevated to generic rank by<em> </em>Tilbury and Tolley (2009). Accepted as <em>Trioceros pfefferi </em>in Tilbury and Tolley (2009), Tolley and Herrel (2014), and Glaw (2015)."
172574,Kinyongia multituberculata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,multituberculata,,,,,"(Nieden, 1913)","Accepted as <span style=""font-style: italic;"">Kinyongia multituberculata</span> in Mariaux <em>et al</em>. (2008) and Tilbury (2010)."
173021,Otocryptis beddomii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Otocryptis,beddomii,,,,,"Boulenger, 1885","<span style=""font-style: italic;"">Otocryptis beddomii</span> was first described by Boulenger in 1885 basing on specimens collected from Sivagiri Ghats in Cardamom Hills in Southern Kerala (Smith 1935)."
17315,Pipistrellus maderensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,maderensis,,,,,"(Dobson, 1878)","Unidentified <i>Pipistrellus</i> bats found in the Azores have recently been proposed to belong to this species, but this awaits confirmation."
17398,Pisidium sanguinichristi,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Pisidium,sanguinichristi,,,,,"(Taylor, 1987)",
174471,Brachylophus bulabula,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Brachylophus,bulabula,,,,,"Fisher, Harlow, Edwards &amp; Keogh, 2008","Prior to analysis by Keogh <em>et al</em>. (2008), all the banded iguanas were lumped as a single species. The Fiji Banded Iguana (<em>Brachylophus bulabula</em>) is now recognized as distinct from the Lau Banded Iguana (<em>Brachylophus fasciatus</em>). Most previous references pertaining to iguanas in central Fiji are now attributed to <em>B. bulabula</em>.<br/><br/>Morphological data from recent surveys suggest there may be more than one taxa within the bulabula group. On two islands north of Vanua Levu (Mali and Cikobia), iguanas show marked variation in adult body size and some scale counts when compared to southern populations, for example, Makodroga and Kadavu. However, more samples and DNA analysis is needed to develop detailed comparisons (R. Fisher and P. Harlow pers. comm. 2011)."
174477,Ctenosaura nolascensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Ctenosaura,nolascensis,,,,,"Smith, 1972","There has been considerable debate over the species status of the Nolasco Spiny-tailed Iguana, and it is often referenced in the literature as <em>Ctenosaura hemilopha hemilopha </em>(Lowe and Norris 1955) or <em>Ctenosaura hemilopha nolascensis</em> (Smith 1972). The iguana was most recently recognized at the species level by Grismer (1999a). Genetic components of two lineages have been detected within the island (Cryder 1999, Davy <em>et al.</em> 2010, Reynoso <em>et al.</em> 2010)."
175363,Callulina dawida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BREVICIPITIDAE,Callulina,dawida,,,,,"Loader, Measey, De Sá &amp; Malonza, 2009","Prior to its description this species was considered to belong to a widespread form,<em> Callulina kreffti</em> (Loader <em>et al.</em> 2009). <em>C. kreffti</em> as now understood is a restricted-range species that may be endemic to the East Usambara Mountains (Loader <em>et al.</em> 2010, 2014)."
17602,Plecotus teneriffae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,teneriffae,,,,,"Barret-Hamilton, 1907","The taxonomic status of the species has been confirmed by Spitzenberger <i>et al.</i> (2006). Here we refer to <i>P. teneriffae</i> as the population on the Canaries. Northwest African populations previously assigned to <i>teneriffae</i> are currently included in <i>kolombatovici</i>, and Balkan populations are assigned to <i>austriacus</i>. 
<br>
<br>There are no  significant genetic differences between populations on the different islands (Juste<i>et al.</i> 2004)."
176251,Celestus scansorius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,scansorius,,,,,"McCranie &amp; Wilson, 1996",
176285,Arthroleptis nguruensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ARTHROLEPTIDAE,Arthroleptis,nguruensis,,,,,"Poynton, Menegon &amp; Loader, 2008",
176325,Achalinus jinggangensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XENODERMIDAE,Achalinus,jinggangensis,,,,,"(Zong &amp; Ma, 1983)",
17666,Pleurobema curtum,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,curtum,,,,,"I. Lea, 1859",
17671,Pleurobema taitianum,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,taitianum,,,,,"(I. Lea, 1834)",
17679,Pleurobema decisum,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,decisum,,,,,"(Lea, 1831)",
17685,Pleurobema hanleyianum,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,hanleyianum,,,,,"(Lea, 1852)",
17690,Pleurobema pyriforme,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,pyriforme,,,,,"(Lea, 1857)",
17692,Pleurobema rubellum,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pleurobema,rubellum,,,,,"(Conrad, 1834)",
17699,Pleurocera corpulenta,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Pleurocera,corpulenta,,,,,"Anthony, 1854",
17701,Pleurocera foremani,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Pleurocera,foremani,,,,,"(Lea, 1843)","Bogan and Pierson (1993) recommended that <span style=""font-style: italic;"">Pleurocera prasinata</span>, <span style=""font-style: italic;"">P. vestita</span>, <span style=""font-style: italic;"">P. foremani</span>, <span style=""font-style: italic;"">P. showalteri</span> and <span style=""font-style: italic;"">P. annuliferum</span> should be compared to see if these species are actually clinal variants of the same species. However, this has not been peer reviewed. Based on unpublished molecular data, <span style=""font-style: italic;"">P. foremani</span> should be recognized as <span style=""font-style: italic;"">Elimia foremani</span>. For this assessment, we follow the current taxonomy of <span style=""font-style: italic;"">P. foremani </span>as a valid species."
177425,Omoadiphas texiguatensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Omoadiphas,texiguatensis,,,,,"McCranie &amp; Castañeda, 2004",
177486,Micrurus ruatanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,ruatanus,,,,,"(Günther, 1895)",
177488,Naja siamensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Naja,siamensis,,,,,"Laurenti, 1768",
177540,Ophiophagus hannah,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Ophiophagus,hannah,,,,,"(Cantor, 1836)","Because of the wide distribution of this species, many herpetologists believe that this is a species complex (R. Inger pers. comm.)."
17762,Poblana alchichica,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINIDAE,Poblana,alchichica,,,,,"de Buen, 1945",
17763,Poblana ferdebueni,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINIDAE,Poblana,ferdebueni,,,,,"Solórzano &amp; López, 1965",
17765,Poblana squamata,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINIDAE,Poblana,squamata,,,,,"Álvarez, 1950",
178217,Emoia adspersa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,adspersa,,,,,"(Steindachner, 1870)",
17823,Podocnemis lewyana,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,PODOCNEMIDIDAE,Podocnemis,lewyana,,,,,"Duméril, 1852","Genetic studies by&#160;Vargas-Ramirez <em>et al</em>.<em>&#160;</em>(2006, 2007a, 2012) and Restrepo (2008) have shown that&#160;<em>P. lewyana</em>&#160;has low levels of genetic variability and no evidence of genetic population structure on a micro or macro-geographic scale, in addition to some level of inbreeding on a local scale."
178469,Emoia boettgeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,boettgeri,,,,,"(Sternfeld, 1918)",
178635,Emoia aneityumensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,aneityumensis,,,,,"Medway, 1974",
180238,Stichopus herrmanni,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,STICHOPODIDAE,Stichopus,herrmanni,,,,,"Semper, 1868","This species was known as <em>Stichopus variegatus </em>(Rasolofonirina pers comm. 2010), which is now synonomized under <em>S. horrens</em>."
180257,Holothuria scabra,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Holothuria,scabra,,,,,"Jaeger, 1833","<p><span style=""font-style: italic;"">Holothuria scabra</span> and <span style=""font-style: italic;"">H. scabra</span> var. <span style=""font-style: italic;"">versicolor</span> (now <span style=""font-style: italic;"">H. lessoni</span>) have recently been properly identified as distinctive species (Uthicke <span style=""font-style: italic;"">et al. </span>2005).</p>"
180265,Actinopyga miliaris,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Actinopyga,miliaris,,,,,"(Quoy &amp; Gaimard, 1833)",
180275,Holothuria lessoni,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Holothuria,lessoni,,,,,"Massin et al., 2009","<p>    </p><p>Previously known as <span style=""font-style: italic;"">Holothuria scabra</span> var. <span style=""font-style: italic;"">versicolor</span>. <br/></p><p><br/></p><p><br/></p>  <p></p>"
