assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0053,HumanObservation,1994,80.3,6.0666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0073,HumanObservation,1999,80.25,6.4666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0079,HumanObservation,2000,80.3666,6.1666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1995,80.1666,6.3666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1996,80.2666,6.3
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,2002,80.166667,6.283333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0085,HumanObservation,2003,80.1666,6.3666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0100,HumanObservation,2002,80.166667,6.283333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.166667,6.283333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.1833,6.1
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.247587,6.02412
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.3,6.333056
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.310153,6.023504
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.31023,6.15178
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.3152,6.0983
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.366667,6.25
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.487219,6.364892
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.416667,6.183333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.45,6.0
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.480394,6.32205
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.5166,6.1
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.597364,5.97724
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0025,HumanObservation,1996,80.083333,6.216667
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.1166,6.4666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.3,6.1
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0094,HumanObservation,2012,80.3,6.333056
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.1666,6.3666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.166667,6.283333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.3,6.0666
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.31023,6.15178
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.3152,6.0983
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.366667,6.25
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.4,6.3166
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.416667,6.183333
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.45,6.0
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.10973,6.41481
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.136014,6.483409
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.283224,6.307848
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.31023,6.15178
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.3152,6.0983
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.5304,6.0849
150839252,196297,Stiphodon martenstyni,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00190,HumanObservation,1998,80.283886,6.544764
150839257,196298,Macrognathus pentophthalmos,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2015,80.169933,6.742247
150839499,199468,Monopterus desilvai,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0065,HumanObservation,2000,79.966333,6.743056
150839499,199468,Monopterus desilvai,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00281,HumanObservation,1976,79.835189,7.423224
150839499,199468,Monopterus desilvai,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1994,79.966333,6.743056
150839499,199468,Monopterus desilvai,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2012,79.949783,6.733469
150839499,199468,Monopterus desilvai,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,79.966333,6.743056
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"", ,"",Sampath de A Goonatilake,HumanObservation,2018,80.293125,6.726546
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00114,HumanObservation,2017,80.334655,6.216884
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00114,HumanObservation,2017,80.4,6.983333
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00144,HumanObservation,1973,80.405873,6.994848
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00183,HumanObservation,2019,80.333333,6.216667
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00183,HumanObservation,2019,80.36664,6.22953
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00183,HumanObservation,2019,80.404429,6.992236
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00183,HumanObservation,2019,80.4113,6.9944
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.33901,6.22542
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.34361,6.21576
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.34956,6.2137
150839779,149844352,Devario micronema,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.36664,6.22953
150839779,149844352,Devario micronema,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00116,HumanObservation,2017,80.4,6.983333
150839779,149844352,Devario micronema,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.4113,6.9944
150839784,149844482,Devario monticola,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00114,HumanObservation,2017,80.703356,6.865012
150839784,149844482,Devario monticola,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00183,HumanObservation,2019,80.679038,6.858365
150839784,149844482,Devario monticola,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0087,HumanObservation,2009,80.667564,6.938772
150839804,149846458,Systomus timbiri,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Ramani Shirantha,PreservedSpecimen,2019,81.109308,6.73329
150839809,79,Paracanthocobitis urophthalma,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00144,HumanObservation,1973,80.402028,6.704993
150839809,79,Paracanthocobitis urophthalma,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00167,HumanObservation,2015,80.184202,6.087642
150839809,79,Paracanthocobitis urophthalma,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00167,HumanObservation,2015,80.369568,6.691887
150839809,79,Paracanthocobitis urophthalma,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00167,HumanObservation,2015,80.480118,6.369894
150839809,79,Paracanthocobitis urophthalma,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00284,HumanObservation,2019,80.20934,6.58235
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.1222,6.9702
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.1666,6.75
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.1666,6.85
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.2833,6.25
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.3005,7.0241
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.35,6.1
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.3991,6.6827
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.4,6.4833
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0015,HumanObservation,1980,80.5519,6.6244
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0036,HumanObservation,1991,80.3333,6.9333
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0036,HumanObservation,1991,80.4113,6.9944
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0073,HumanObservation,1999,80.25,6.4666
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0074,HumanObservation,2000,80.1327,7.1119
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0074,HumanObservation,2000,80.2,7.1333
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0074,HumanObservation,2000,80.2008,7.075
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1995,80.1352,6.9061
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1997,80.1666,6.75
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1997,80.2,6.7333
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0081,HumanObservation,1997,80.2166,6.7333
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0095,HumanObservation,2006,79.95,6.7
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.3153,6.0982
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0007,HumanObservation,1991,80.116667,6.716667
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.116667,6.716667
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.1333,6.8833
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.1352,6.9061
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.1666,6.75
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0063,HumanObservation,1999,80.4113,6.9944
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0069,HumanObservation,1983,80.3666,6.8
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.216667,6.65
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.2825,6.5447
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.4113,6.9944
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.480394,6.32205
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.160687,6.724529
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.21091,7.13089
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.215929,6.645235
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.28813,6.964917
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.350564,6.908898
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.355862,6.890705
150839809,79,Paracanthocobitis urophthalma,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.3684,6.6266
